fighter_id,fighter_f_name,fighter_l_name,fighter_nickname,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_dob,fighter_w,fighter_l,fighter_d,fighter_nc_dq,fighter_url
2976,rafael,fiziev,Ataman,172.72,155.0,180.34,switch,1993-03-05,12,3,0,0.0,http://ufcstats.com/fighter-details/c814b4c899793af6
2975,colin,fletcher,The Freakshow,187.96,155.0,182.88,orthodox,1983-01-08,14,8,0,0.0,http://ufcstats.com/fighter-details/7d09200f6a77b20e
2974,aj,fletcher,The Ghost,177.8,170.0,170.18,switch,1997-02-18,10,3,0,0.0,http://ufcstats.com/fighter-details/725b1abc9a39d873
2973,jimmy,flick,The Brick,170.18,125.0,172.72,orthodox,1990-09-07,16,7,0,0.0,http://ufcstats.com/fighter-details/09e62c450e754913
2972,luke,flores,Not Available,182.88,155.0,185.42,southpaw,1988-03-17,9,2,0,0.0,http://ufcstats.com/fighter-details/b5f44dcb863f595b
2971,ty,flores,Big Medicine,190.5,205.0,185.42,switch,1993-12-22,7,3,0,0.0,http://ufcstats.com/fighter-details/4bb0f74d5e26f89a
2970,alejandro,flores,El Gallito,177.8,145.0,185.42,orthodox,1991-08-06,17,3,0,0.0,http://ufcstats.com/fighter-details/d23d5960ac5e117c
2969,kenny,florian,KenFlo,177.8,145.0,187.96,southpaw,1976-05-26,14,6,0,0.0,http://ufcstats.com/fighter-details/cb139171ed1b69fe
2968,darrius,flowers,Beast Mode,175.26,170.0,180.34,orthodox,1994-08-25,12,6,1,0.0,http://ufcstats.com/fighter-details/65db4065e2bc107d
2967,cody,floyd,Not Available,177.8,170.0,182.88,not available,1988-07-18,2,0,0,0.0,http://ufcstats.com/fighter-details/8164250600b7c91b
2966,bobby,flynn,Not Available,177.8,170.0,182.88,not available,1900-01-01,6,4,0,0.0,http://ufcstats.com/fighter-details/c97fc5fbf7d32b8a
2965,caros,fodor,The Future,175.26,155.0,187.96,orthodox,1984-01-07,11,6,0,0.0,http://ufcstats.com/fighter-details/01d2ed8c502e3828
2964,mal,foki,Twin Tiger,170.18,220.0,182.88,orthodox,1900-01-01,5,5,0,0.0,http://ufcstats.com/fighter-details/fa534853eb195270
2963,matt,foki,Twin Tiger,170.18,220.0,182.88,orthodox,1900-01-01,5,4,0,1.0,http://ufcstats.com/fighter-details/5de61b03868035ff
2962,aj,fonseca,Not Available,162.56,145.0,182.88,not available,1900-01-01,5,4,0,0.0,http://ufcstats.com/fighter-details/0adf1aacda5e26ac
2961,rob,font,Not Available,172.72,135.0,180.34,orthodox,1987-06-25,20,7,0,0.0,http://ufcstats.com/fighter-details/05339613bf8e9808
2960,claudionor,fontinelle,Not Available,165.1,185.0,182.88,orthodox,1900-01-01,10,15,1,0.0,http://ufcstats.com/fighter-details/7a82635ffa9b59fe
2959,jesse,forbes,Kid Hercules,187.96,185.0,190.5,southpaw,1984-10-24,15,5,0,0.0,http://ufcstats.com/fighter-details/947eccadb72f4f6f
2958,sterling,ford,Not Available,177.8,155.0,182.88,not available,1986-03-12,15,7,0,0.0,http://ufcstats.com/fighter-details/a71ce6ff0b4a9dbb
2957,codale,ford,Crunch Time,175.26,170.0,182.88,not available,1979-05-13,11,9,0,0.0,http://ufcstats.com/fighter-details/5340123d826ceadb
2956,raheam,forest,Rambo,180.34,170.0,185.42,switch,1997-07-11,7,2,0,0.0,http://ufcstats.com/fighter-details/90390dd1b0791e7f
2955,jussier,formiga,Not Available,165.1,125.0,170.18,orthodox,1985-04-14,23,8,0,0.0,http://ufcstats.com/fighter-details/b102c26727306ab6
2954,renee,forte,Not Available,170.18,155.0,180.34,orthodox,1987-03-27,8,4,0,0.0,http://ufcstats.com/fighter-details/44bc27bfa76dcd9e
2953,brianna,fortino,The Bull,152.4,115.0,157.48,southpaw,1993-08-04,9,3,0,0.0,http://ufcstats.com/fighter-details/b53c46f613f6f248
2952,marcel,fortuna,Not Available,185.42,205.0,187.96,orthodox,1985-10-22,9,3,0,0.0,http://ufcstats.com/fighter-details/d761b3766e38c5db
2951,brian,foster,The Foster Boy,175.26,170.0,180.34,orthodox,1984-04-03,27,10,0,0.0,http://ufcstats.com/fighter-details/3dc3022232b79c7a
2950,xavier,foupa-pokam,Professor X,185.42,185.0,182.88,open_stance,1982-07-03,32,22,0,0.0,http://ufcstats.com/fighter-details/ec33146e43e58933
2949,mason,fowler,Not Available,180.34,170.0,182.88,not available,1900-01-01,2,0,0,0.0,http://ufcstats.com/fighter-details/d745d4146be48679
2948,brandon,foxworth,Not Available,180.34,145.0,182.88,orthodox,1979-04-28,18,4,0,0.0,http://ufcstats.com/fighter-details/f65a0eb902f9476b
2947,hermes,franca,Not Available,167.64,155.0,180.34,orthodox,1974-08-26,24,17,0,1.0,http://ufcstats.com/fighter-details/e0ec3c3b6b611f7e
2946,glaico,franca moreira,Nego,182.88,155.0,195.58,orthodox,1991-02-28,15,5,0,0.0,http://ufcstats.com/fighter-details/00a3ff40c4b2cf21
2945,francisco,france,Kiko,182.88,205.0,182.88,not available,1983-01-21,13,5,1,0.0,http://ufcstats.com/fighter-details/ecfdbf38681a59ba
2944,john,franchi,Not Available,167.64,145.0,170.18,orthodox,1982-07-16,6,2,0,0.0,http://ufcstats.com/fighter-details/b9532d815060de7f
2943,rich,franklin,Ace,185.42,185.0,193.04,southpaw,1974-10-05,29,7,0,1.0,http://ufcstats.com/fighter-details/d897897060f10a3a
2942,zoila,frausto,Warrior Princess,162.56,135.0,182.88,orthodox,1900-01-01,13,5,0,0.0,http://ufcstats.com/fighter-details/040d3b4c735541aa
2941,stephanie,frausto,Lil Bovy,157.48000000000002,115.0,154.94,orthodox,1990-09-20,8,7,0,0.0,http://ufcstats.com/fighter-details/fee02819a271c050
2940,zane,frazier,Nasty,195.58,250.0,182.88,orthodox,1900-01-01,4,11,0,0.0,http://ufcstats.com/fighter-details/d3711d3784b76255
2939,gary,frazier,Not Available,182.88,245.0,182.88,orthodox,1900-01-01,3,3,0,0.0,http://ufcstats.com/fighter-details/3beeeafcbc8b4cbc
2938,justin,frazier,The Grizzly Bear,182.88,265.0,190.5,southpaw,1989-06-15,10,3,0,0.0,http://ufcstats.com/fighter-details/78863e4a28204a6b
2937,ian,freeman,The Machine,180.34,225.0,182.88,orthodox,1966-11-10,20,7,1,0.0,http://ufcstats.com/fighter-details/b4bc2e3353a770b5
2936,jason,freeman,Not Available,187.96,225.0,182.88,not available,1976-09-02,6,4,0,1.0,http://ufcstats.com/fighter-details/5870bd1eadf4f322
2935,willamy,freire,Chiquerim,172.72,155.0,182.88,orthodox,1987-07-28,26,6,0,0.0,http://ufcstats.com/fighter-details/f1f37d667bcd0d27
2934,patricio,freire,Pitbull,165.1,145.0,165.1,not available,1987-07-07,26,4,0,0.0,http://ufcstats.com/fighter-details/98a58c26c5b1ed17
2933,patricky,freire,Pitbull,170.18,155.0,180.34,not available,1986-06-01,17,8,0,0.0,http://ufcstats.com/fighter-details/90e6dde9113830bd
2932,jeremy,freitag,Not Available,185.42,205.0,182.88,not available,1900-01-01,6,10,0,0.0,http://ufcstats.com/fighter-details/a47e9ec288c91067
2931,rafael,freitas,Capoeira,177.8,205.0,182.88,orthodox,1900-01-01,3,6,0,1.0,http://ufcstats.com/fighter-details/14b9e0f2679a2205
2930,donavon,frelow,Not Available,170.18,135.0,182.88,orthodox,1985-01-20,6,3,0,0.0,http://ufcstats.com/fighter-details/9aa56f004b2bca07
2929,josh,fremd,Not Available,193.04,185.0,193.04,orthodox,1994-01-15,11,5,0,0.0,http://ufcstats.com/fighter-details/ca43de99b07b6b40
2928,clay,french,Not Available,170.18,161.0,182.88,southpaw,1980-10-07,19,7,0,0.0,http://ufcstats.com/fighter-details/73321668ff977f1b
2927,mike,french,Not Available,177.8,145.0,182.88,not available,1975-05-29,9,10,0,0.0,http://ufcstats.com/fighter-details/756f45905fb20cb5
2926,matt,frevola,The SteamRolla,175.26,155.0,180.34,orthodox,1990-06-11,11,3,1,0.0,http://ufcstats.com/fighter-details/dccb63727f2f5f74
2925,jinh,yu frey,Not Available,160.02,115.0,165.1,southpaw,1985-05-20,11,9,0,0.0,http://ufcstats.com/fighter-details/d05cb1e8d1b885d8
2924,artem,frolov,Not Available,177.8,185.0,182.88,not available,1991-09-07,11,0,0,0.0,http://ufcstats.com/fighter-details/ee704df0afd74558
2923,sarah,frota,A Treta,167.64,125.0,175.26,southpaw,1987-04-14,9,2,0,0.0,http://ufcstats.com/fighter-details/1641ef250e9de19b
2922,don,frye,The Predator,185.42,219.0,182.88,orthodox,1965-11-23,20,9,1,1.0,http://ufcstats.com/fighter-details/271fe91f4ba9d2c5
2921,tony,fryklund,The Freak,182.88,185.0,182.88,orthodox,1971-03-26,14,9,1,0.0,http://ufcstats.com/fighter-details/253de74457bd6374
2920,adam,fugitt,Not Available,185.42,170.0,195.58,southpaw,1989-01-12,9,4,0,0.0,http://ufcstats.com/fighter-details/a01a62132460a98d
2919,jesse,fujarczyk,The Ronin,193.04,225.0,182.88,southpaw,1983-01-28,2,2,0,0.0,http://ufcstats.com/fighter-details/c3c38c86f5ab9b5c
2918,katsuhisa,fujii,Shamoji,182.88,205.0,182.88,orthodox,1972-08-15,9,18,1,0.0,http://ufcstats.com/fighter-details/d71d968dc6ecfdaf
2917,megumi,fujii,Mega Megu,160.02,113.0,182.88,not available,1974-04-26,26,3,0,0.0,http://ufcstats.com/fighter-details/fb6c531726447ff3
2916,kazuyuki,fujita,Ironhead,182.88,235.0,182.88,orthodox,1970-10-16,15,12,0,0.0,http://ufcstats.com/fighter-details/b1605ea39fba6af6
2915,keisuke,fujiwara,Not Available,167.64,139.0,182.88,switch,1900-01-01,17,12,5,0.0,http://ufcstats.com/fighter-details/ccd58ff71e260ed5
2914,riki,fukuda,Not Available,182.88,185.0,185.42,southpaw,1981-01-06,24,9,0,1.0,http://ufcstats.com/fighter-details/7c35f869033901ae
2913,masio,fullen,Lobo,177.8,145.0,177.8,orthodox,1986-10-06,11,7,0,0.0,http://ufcstats.com/fighter-details/4638cc6479cc0afe
2912,travis,fulton,The Ironman,182.88,240.0,182.88,orthodox,1977-05-29,253,53,1,1.0,http://ufcstats.com/fighter-details/911fb265462f0d94
2911,sam,fulton,Not Available,177.8,170.0,182.88,not available,1900-01-01,0,2,0,0.0,http://ufcstats.com/fighter-details/1f5f75658551f2d3
2910,masakatsu,funaki,Not Available,182.88,185.0,182.88,southpaw,1969-03-13,39,13,2,0.0,http://ufcstats.com/fighter-details/aa3153a9941b4d44
2909,ricardo,funch,Golden Boy,177.8,170.0,187.96,southpaw,1980-08-14,9,6,0,0.0,http://ufcstats.com/fighter-details/e9e1acc96536bb4f
2908,katsuaki,furuki,Not Available,182.88,168.0,182.88,not available,1980-11-10,1,1,0,0.0,http://ufcstats.com/fighter-details/c3e2eca94b2320bc
2907,james,gabert,Not Available,177.8,178.0,182.88,not available,1900-01-01,6,4,0,0.0,http://ufcstats.com/fighter-details/fcd8b623892b9a10
2906,gustavo,gabriel,Not Available,167.64,125.0,182.88,orthodox,1994-04-01,13,1,0,0.0,http://ufcstats.com/fighter-details/fe98f86284a6eeb3
2905,claudia,gadelha,Claudinha,162.56,115.0,160.02,orthodox,1988-12-07,18,5,0,0.0,http://ufcstats.com/fighter-details/ec34349e7dffcde7
2904,alavutdin,gadjiev,Not Available,187.96,185.0,182.88,orthodox,1982-06-23,18,13,1,0.0,http://ufcstats.com/fighter-details/a7a79b8efbceaaac
2903,magomed,gadzhiyasulov,Not Available,187.96,205.0,190.5,orthodox,1993-11-04,7,0,0,0.0,http://ufcstats.com/fighter-details/6e344b71421103da
2902,justin,gaethje,The Highlight,180.34,155.0,177.8,orthodox,1988-11-14,25,4,0,0.0,http://ufcstats.com/fighter-details/9e8f6c728eb01124
2901,sheila,gaff,The German Tank,165.1,135.0,182.88,orthodox,1989-12-29,9,7,0,0.0,http://ufcstats.com/fighter-details/837d30395faca41e
2900,muin,gafurov,Tajik,170.18,135.0,172.72,southpaw,1996-05-17,18,5,0,0.0,http://ufcstats.com/fighter-details/a54660deb6a8489c
2899,mitch,gagnon,Not Available,165.1,135.0,165.1,southpaw,1984-10-10,12,5,0,0.0,http://ufcstats.com/fighter-details/b8592b4a383696cd
2898,brandon,gaines,Not Available,190.5,185.0,182.88,not available,1900-01-01,5,21,0,0.0,http://ufcstats.com/fighter-details/8e6cfbd455f0f9c2
2897,travis,galbraith,The Gladiator,182.88,170.0,182.88,orthodox,1981-05-18,18,7,0,0.0,http://ufcstats.com/fighter-details/06dc1a58663579d2
2896,dave,galera,Scarecrow,180.34,135.0,182.88,orthodox,1978-01-12,5,1,0,0.0,http://ufcstats.com/fighter-details/0876d21328cf4a45
2895,zelg,galesic,Benkei,187.96,185.0,182.88,orthodox,1979-02-16,11,9,0,0.0,http://ufcstats.com/fighter-details/8a1b4330c7957961
2894,mickey,gall,Not Available,187.96,170.0,187.96,switch,1992-01-22,7,5,0,0.0,http://ufcstats.com/fighter-details/9e50097a89442158
2893,daniel,gallemore,Big Kansas,195.58,265.0,182.88,not available,1900-01-01,7,3,0,0.0,http://ufcstats.com/fighter-details/96706c75a2b14164
2892,tom,gallicchio,Da Tank,177.8,170.0,182.88,southpaw,1986-09-23,19,10,0,0.0,http://ufcstats.com/fighter-details/cc81c92fe2254935
2891,turrell,galloway,Not Available,160.02,145.0,182.88,not available,1900-01-01,8,6,0,0.0,http://ufcstats.com/fighter-details/7e654edcddd71550
2890,eric,galvan,Not Available,177.8,155.0,182.88,not available,1900-01-01,0,0,0,0.0,http://ufcstats.com/fighter-details/ad3fdba28a7540cf
2889,andre,galvao,Not Available,170.18,168.0,182.88,orthodox,1982-09-29,5,2,0,0.0,http://ufcstats.com/fighter-details/45fe6765c56d8018
2888,marcos,galvao,Loro,170.18,135.0,182.88,orthodox,1981-06-23,18,8,1,0.0,http://ufcstats.com/fighter-details/e15d0a2519d6a0b5
2887,lucas,gamaza,Not Available,177.8,170.0,182.88,not available,1900-01-01,8,4,0,0.0,http://ufcstats.com/fighter-details/289a3b69b85da7cd
2886,joey,gambino,The Raging Warrior,170.18,145.0,182.88,orthodox,1988-10-26,9,2,0,0.0,http://ufcstats.com/fighter-details/10559c53de0b950e
2885,manvel,gamburyan,The Anvil,165.1,135.0,170.18,orthodox,1981-05-08,15,10,0,1.0,http://ufcstats.com/fighter-details/cc6f9d1e89f3449a
2884,mateusz,gamrot,Gamer,177.8,155.0,177.8,southpaw,1990-12-11,23,2,0,1.0,http://ufcstats.com/fighter-details/72db2a14ffa73ece
2883,shamil,gamzatov,Not Available,187.96,205.0,193.04,orthodox,1990-08-09,14,1,0,0.0,http://ufcstats.com/fighter-details/0d980975001ae3d8
2882,ariel,gandulla,Not Available,180.34,205.0,182.88,orthodox,1968-05-07,7,9,0,1.0,http://ufcstats.com/fighter-details/41904fc4d3f5bffc
2881,ciryl,gane,Bon Gamin,193.04,245.0,205.74,orthodox,1990-04-12,12,2,0,0.0,http://ufcstats.com/fighter-details/787bb1f087ccff8a
2880,sean,gannon,The Cannon,190.5,265.0,182.88,southpaw,1900-01-01,2,1,0,0.0,http://ufcstats.com/fighter-details/6d7886b094b471ac
2879,junye,gao,Not Available,177.8,125.0,182.88,not available,1900-01-01,19,12,0,0.0,http://ufcstats.com/fighter-details/8b27d25ce0221d60
2878,eduardo,garagorri,Not Available,175.26,145.0,177.8,orthodox,1989-05-28,13,2,0,0.0,http://ufcstats.com/fighter-details/7bde387d50829adf
2877,cody,garbrandt,No Love,172.72,135.0,165.1,orthodox,1991-07-07,13,5,0,0.0,http://ufcstats.com/fighter-details/d8c7c61b176e3994
2876,leonard,garcia,Bad Boy,177.8,145.0,172.72,orthodox,1979-07-14,18,13,1,0.0,http://ufcstats.com/fighter-details/917e53fa0adea0d3
2875,edgar,garcia,Not Available,177.8,170.0,180.34,orthodox,1984-02-22,14,5,0,0.0,http://ufcstats.com/fighter-details/8d49545dadf9b919
2874,alejandro,garcia,Alex,170.18,145.0,182.88,not available,1900-01-01,14,10,0,1.0,http://ufcstats.com/fighter-details/e5dc36e0aba7e9da
2873,alex,garcia,The Dominican Nightmare,175.26,170.0,182.88,orthodox,1987-07-14,15,6,0,0.0,http://ufcstats.com/fighter-details/a2b12c3f3d60ff69
2872,nick,garcia,Nitro,162.56,125.0,182.88,not available,1900-01-01,8,3,0,1.0,http://ufcstats.com/fighter-details/8a04d94dfcfab159
2871,steve,garcia,Mean Machine,182.88,145.0,190.5,southpaw,1992-05-22,14,5,0,0.0,http://ufcstats.com/fighter-details/97cf1a2c7c5e7889
2870,elias,garcia,Not Available,165.1,125.0,170.18,southpaw,1992-09-13,6,2,0,0.0,http://ufcstats.com/fighter-details/ac5a7400da3a9a41
2869,rafa,garcia,Gifted,170.18,155.0,177.8,orthodox,1994-08-05,16,3,0,0.0,http://ufcstats.com/fighter-details/e132d47bd9efbbe0
2868,fernie,garcia,Not Available,170.18,135.0,170.18,orthodox,1992-04-12,10,4,0,0.0,http://ufcstats.com/fighter-details/9e92e1ca498d7244
2867,rulon,gardner,Not Available,190.5,265.0,182.88,orthodox,1971-08-16,1,0,0,0.0,http://ufcstats.com/fighter-details/4f7e290e71d60f87
2866,david,gardner,Not Available,180.34,155.0,182.88,orthodox,1977-05-17,18,21,0,0.0,http://ufcstats.com/fighter-details/70167689d6a01793
2865,ian,garry,The Future,190.5,170.0,187.96,orthodox,1997-11-17,13,0,0,0.0,http://ufcstats.com/fighter-details/442c9011034ae1fd
2864,pablo,garza,The Scarecrow,185.42,145.0,185.42,orthodox,1983-09-16,12,4,0,0.0,http://ufcstats.com/fighter-details/8e5bfd4e82352340
2863,azamat,gashimov,Not Available,167.64,125.0,182.88,orthodox,1990-04-07,8,3,0,0.0,http://ufcstats.com/fighter-details/a1b0715c4fd2dbd3
2862,brian,gassaway,Not Available,185.42,170.0,182.88,orthodox,1972-08-07,29,20,2,1.0,http://ufcstats.com/fighter-details/e4770d5ed44a3970
2861,kelvin,gastelum,Not Available,175.26,170.0,180.34,southpaw,1991-10-24,18,8,0,1.0,http://ufcstats.com/fighter-details/8c0580d4fff106c1
2860,willie,gates,Not Available,172.72,125.0,182.88,orthodox,1987-01-21,12,7,0,0.0,http://ufcstats.com/fighter-details/6ded9184b2284645
2859,melissa,gatto,Not Available,165.1,125.0,175.26,orthodox,1996-05-02,8,2,2,0.0,http://ufcstats.com/fighter-details/a4a80dd7336ffd59
2858,louis,gaudinot,Goodnight,160.02,125.0,160.02,orthodox,1984-08-28,8,4,0,1.0,http://ufcstats.com/fighter-details/b72a60a0cadff408
2857,manuel,gaxhja,Not Available,172.72,155.0,182.88,switch,1997-07-23,7,0,0,0.0,http://ufcstats.com/fighter-details/618643d0d5c0631d
2856,shamil,gaziev,Not Available,193.04,265.0,198.12,orthodox,1990-02-10,11,0,0,0.0,http://ufcstats.com/fighter-details/6747ccd6d1acd266
2855,charlene,gellner,Princess,157.48000000000002,125.0,182.88,not available,1900-01-01,0,4,0,0.0,http://ufcstats.com/fighter-details/effd0b70e6749ab2
2854,chad,george,Savage,167.64,135.0,172.72,southpaw,1982-04-30,16,8,0,0.0,http://ufcstats.com/fighter-details/14e797332ea32cdb
2853,paul,georgieff,Not Available,187.96,170.0,182.88,orthodox,1982-09-22,6,2,0,0.0,http://ufcstats.com/fighter-details/2f1700b3a4a09bc7
2852,brian,geraghty,Duke,170.18,155.0,182.88,orthodox,1980-11-04,26,18,1,0.0,http://ufcstats.com/fighter-details/15edcf67ccf5be84
2851,derek,getzel,The Pretzel,182.88,155.0,182.88,not available,1900-01-01,8,5,0,0.0,http://ufcstats.com/fighter-details/42883268854b78be
2850,karine,gevorgyan,The Princess,162.56,125.0,160.02,not available,1989-03-09,3,3,0,0.0,http://ufcstats.com/fighter-details/2db0c114414d4f06
2849,yanis,ghemmouri,The Desert Warrior,175.26,145.0,175.26,orthodox,1995-01-24,12,2,0,0.0,http://ufcstats.com/fighter-details/eb70e786bbdf1d16
2848,darrel,gholar,Not Available,172.72,194.0,182.88,orthodox,1900-01-01,5,6,0,0.0,http://ufcstats.com/fighter-details/a24e080000fa7a35
2847,tiki,ghosn,Not Available,177.8,170.0,182.88,orthodox,1977-02-09,10,7,1,0.0,http://ufcstats.com/fighter-details/cb6783c39c01d896
2846,christos,giagos,The Spartan,177.8,155.0,180.34,orthodox,1990-01-23,20,11,0,0.0,http://ufcstats.com/fighter-details/de45aaae23dfa392
2845,joe,giannetti,Not Available,182.88,155.0,187.96,southpaw,1995-07-05,6,1,0,0.0,http://ufcstats.com/fighter-details/946db8a378903cc3
2844,nick,gibbons,Not Available,177.8,155.0,182.88,not available,1900-01-01,2,1,0,0.0,http://ufcstats.com/fighter-details/96a221341035b701
2843,james,giboo,Not Available,180.34,170.0,182.88,orthodox,1978-01-06,13,5,0,0.0,http://ufcstats.com/fighter-details/f74e037b97917027
2842,lance,gibson,Fearless,175.26,185.0,182.88,orthodox,1970-11-20,4,5,0,0.0,http://ufcstats.com/fighter-details/63eedfcc73071d41
2841,lee,gibson,Lethal,170.18,155.0,182.88,not available,1900-01-01,12,4,0,0.0,http://ufcstats.com/fighter-details/69db199087a1a792
2840,cody,gibson,The Renegade,177.8,135.0,180.34,orthodox,1987-09-11,20,9,0,0.0,http://ufcstats.com/fighter-details/700a674c042b7a96
2839,chase,gibson,El Guero,177.8,155.0,182.88,orthodox,1990-02-07,9,5,0,0.0,http://ufcstats.com/fighter-details/09439946214993bc
2838,kenny,giddens,Not Available,180.34,155.0,182.88,not available,1900-01-01,12,7,0,0.0,http://ufcstats.com/fighter-details/db8b800176d26f6e
2837,thomas,gifford,The Young Lion,185.42,155.0,190.5,orthodox,1992-07-26,14,9,0,2.0,http://ufcstats.com/fighter-details/e7f51d9f9e9259e7
2836,joseph,gigliotti,Capo,180.34,185.0,182.88,orthodox,1993-08-13,7,2,0,0.0,http://ufcstats.com/fighter-details/83825fad27ab3581
2835,joey,gilbert,Not Available,180.34,155.0,182.88,orthodox,1976-06-05,2,3,0,0.0,http://ufcstats.com/fighter-details/6bb1d2b714d4b3bc
2834,trevin,giles,Not Available,182.88,170.0,187.96,orthodox,1992-08-06,16,5,0,0.0,http://ufcstats.com/fighter-details/b27a1fcb56a3035a
2833,kultar,gill,Black Mamba,182.88,154.0,182.88,orthodox,1979-03-24,12,8,0,0.0,http://ufcstats.com/fighter-details/42c96a9c4802e2e1
2832,jesse,gillespie,Not Available,177.8,185.0,182.88,not available,1900-01-01,3,2,0,0.0,http://ufcstats.com/fighter-details/160b931119c1bf91
2831,gregor,gillespie,The Gift,170.18,155.0,180.34,orthodox,1986-11-13,14,1,0,0.0,http://ufcstats.com/fighter-details/84ff027394f7e470
2830,jason,gilliam,Not Available,182.88,170.0,182.88,orthodox,1900-01-01,14,9,0,0.0,http://ufcstats.com/fighter-details/91720876db0ee468
2829,micheal,gillmore,The Gentleman,180.34,170.0,182.88,orthodox,1987-03-28,6,5,0,0.0,http://ufcstats.com/fighter-details/ce175eaafe867d1f
2828,krishaun,gilmore,Not Available,177.8,170.0,182.88,not available,1900-01-01,0,1,0,0.0,http://ufcstats.com/fighter-details/10ccdcd14c3dfcf1
2827,alex,gilpin,Not Available,170.18,145.0,182.88,orthodox,1992-03-26,11,1,0,0.0,http://ufcstats.com/fighter-details/762c69860eef65d8
2826,bob,gilstrap,Not Available,190.5,200.0,182.88,orthodox,1900-01-01,5,7,0,0.0,http://ufcstats.com/fighter-details/c96518b7f6881004
2825,eperaim,ginting,The Wolfman,162.56,135.0,162.56,orthodox,1995-11-30,6,1,0,0.0,http://ufcstats.com/fighter-details/bad8ed7d714f1493
2824,demetrius,gioulacos,Not Available,180.34,185.0,182.88,not available,1900-01-01,0,1,0,0.0,http://ufcstats.com/fighter-details/a58114c6dd0add64
2823,billy,giovanella,Wolverine,172.72,125.0,182.88,not available,1985-08-20,9,5,0,0.0,http://ufcstats.com/fighter-details/c1ea31a904fe08a9
2822,he-man,gipson,Not Available,177.8,170.0,182.88,not available,1900-01-01,1,2,0,0.0,http://ufcstats.com/fighter-details/3e03cec9767d37e6
2821,israel,giron,El Rojo,172.72,155.0,182.88,not available,1974-01-16,19,5,0,0.0,http://ufcstats.com/fighter-details/4b4f6abdce986be6
2820,brandon,girtz,Cold Roll,170.18,155.0,182.88,not available,1985-03-06,14,7,0,0.0,http://ufcstats.com/fighter-details/81f1810f72df8f25
2819,jason,glaza,Not Available,182.88,230.0,182.88,not available,1900-01-01,3,2,0,0.0,http://ufcstats.com/fighter-details/fda067e842b07466
2818,mike,glenn,Not Available,177.8,205.0,182.88,not available,1977-10-09,5,6,0,0.0,http://ufcstats.com/fighter-details/ed133185689088b3
2817,ricky,glenn,The Gladiator,182.88,155.0,177.8,southpaw,1989-04-12,22,7,2,0.0,http://ufcstats.com/fighter-details/814ff3018127e8fc
2816,mark,godbeer,The Hand Of,193.04,240.0,195.58,orthodox,1983-11-22,13,4,0,0.0,http://ufcstats.com/fighter-details/ad56b3f00ca38dfd
2815,clint,godfrey,Not Available,167.64,135.0,182.88,southpaw,1982-10-21,13,3,0,0.0,http://ufcstats.com/fighter-details/bd85ca0bb4f26cfc
2814,loopy,godinez,Not Available,157.48000000000002,115.0,154.94,orthodox,1993-09-06,11,3,0,0.0,http://ufcstats.com/fighter-details/8e5d953bdb9ae5e7
2813,jason,godsey,Not Available,187.96,230.0,182.88,orthodox,1900-01-01,16,16,0,0.0,http://ufcstats.com/fighter-details/5ca158b1cc9cb242
2812,allan,goes,Not Available,182.88,205.0,182.88,orthodox,1971-04-20,10,5,2,0.0,http://ufcstats.com/fighter-details/e62b36885ecdac27
2811,billy,goff,Not Available,177.8,170.0,182.88,switch,1998-06-18,9,2,0,0.0,http://ufcstats.com/fighter-details/fa07345cc9db5cc9
2810,amiran,gogoladze,Not Available,185.42,170.0,187.96,switch,1997-12-09,14,3,0,0.0,http://ufcstats.com/fighter-details/5d1636b6c1688502
2809,jonny,goh,Not Available,180.34,155.0,182.88,not available,1900-01-01,3,4,0,0.0,http://ufcstats.com/fighter-details/e86af30738a5452a
2808,hannah,goldy,24K,162.56,115.0,154.94,orthodox,1992-05-18,6,4,0,0.0,http://ufcstats.com/fighter-details/26e3f3928b1891d9
2807,marcelo,golm,Not Available,190.5,249.0,190.5,orthodox,1992-09-15,6,3,0,0.0,http://ufcstats.com/fighter-details/ac29d508d78384c9
2806,denise,gomes,Dee,157.48000000000002,115.0,160.02,orthodox,1999-12-30,8,2,0,0.0,http://ufcstats.com/fighter-details/cffb87059e645bd1
